energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0466875453195197,3.3666867715015453e-05,0.04647638658272968
4100.0,0.0391299400485227,2.8217001050156104e-05,0.03896616911602938
5100.0,0.0339227398240602,2.172115175675688e-05,0.03373900331580496
6100.0,0.0302742052672275,1.9384949751560176e-05,0.0301137813612058
8100.0,0.025466207676598,1.6306329160952333e-05,0.02535201829775011
10100.0,0.0209682536262664,1.3426233301098572e-05,0.02082587592111526
15100.0,0.01586072661829,1.0155820303286952e-05,0.015774283936706712
20100.0,0.0130443098885355,8.352433680786692e-06,0.012984812315029962
25100.0,0.0112457611385467,7.200800571460897e-06,0.01118557068172375
40100.0,0.0083112093733474,5.321770618086028e-06,0.008264713521852462
50100.0,0.0072492455078649,4.641781961451151e-06,0.007200351270776373
60100.0,0.0064991463289605,4.1614841381589895e-06,0.006462397801265565
