energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0894803459117201,6.452519506619228e-05,0.08911692999316057
4100.0,0.0770980600435893,4.9366845692416034e-05,0.07637861889525888
5100.0,0.0678966086101144,4.3475042023091576e-05,0.06726121670959087
6100.0,0.0613099726604287,3.925753719383368e-05,0.06077776617918362
8100.0,0.0523548355487465,3.352345164489901e-05,0.052044352617607884
10100.0,0.0436435580313283,2.794551242382056e-05,0.043134190548282214
15100.0,0.0334222584480627,2.1400687313853508e-05,0.033059187601249325
20100.0,0.0276307519046434,1.7692313721911638e-05,0.02730621886388651
25100.0,0.0238845217885403,1.5293556036369574e-05,0.023663603879028904
40100.0,0.0177057943701592,1.1337240107456856e-05,0.017526516036285248
50100.0,0.0154417570290727,9.887548870140468e-06,0.015280114983316667
60100.0,0.01384032444246,8.862131689145006e-06,0.013689208237274963
