energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1619902501986468,0.0001037243697274,0.15995627181005345
4100.0,0.1445996059595399,9.258892416427694e-05,0.14193741039413896
5100.0,0.1303869022784486,8.348835342229226e-05,0.12741205059077573
6100.0,0.1196993473308577,7.664497920991081e-05,0.11743871109807899
8100.0,0.1046314922775849,6.699684442013724e-05,0.10281795578865001
10100.0,0.0890450767657385,5.701666892627691e-05,0.08671286032882022
15100.0,0.0697379010420819,4.465404444302484e-05,0.06799044189820797
20100.0,0.0582915901786528,3.732482939114349e-05,0.05697848344747463
25100.0,0.0506863635203332,3.2455108276437824e-05,0.04943189774737342
40100.0,0.0379011021780312,2.426854659815708e-05,0.03694912938841476
50100.0,0.033127210333358,2.121176434040611e-05,0.032267557134370496
60100.0,0.0296862799290211,1.900849385327316e-05,0.029028936800840007
