energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1280644135380394,8.200123502780436e-05,0.1287123106051151
4100.0,0.1126364260677593,7.212250297722828e-05,0.11231745593935477
5100.0,0.1005195091332945,6.436389052662509e-05,0.10046467542989963
6100.0,0.0915846603870328,5.864279587012664e-05,0.09170030371700734
8100.0,0.0792180372074759,5.072429340850462e-05,0.07970051895889976
10100.0,0.0667654401904825,4.2750740830655226e-05,0.06650725571019779
15100.0,0.0517133662042806,3.311271085418703e-05,0.05137015844882709
20100.0,0.0429743875506615,2.751703425144735e-05,0.04286101968325792
25100.0,0.0372503930962715,2.3851889488863745e-05,0.03720099474535525
40100.0,0.0277178479641269,1.7748082410858018e-05,0.027702616760520927
50100.0,0.0241798204967129,1.5482639467927807e-05,0.024087929497321758
60100.0,0.0216688676576124,1.38748451696183e-05,0.021635363823616482
