energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0887718596298374,6.40142983427341e-05,0.08817821656790259
4100.0,0.0764294461235908,4.893872389275324e-05,0.07516850662066389
5100.0,0.067275283193431,4.30771996396017e-05,0.06627341404231203
6100.0,0.060726558659267,3.888396996070407e-05,0.06007167514813865
8100.0,0.0518281540081464,3.318621091109648e-05,0.051393724778502486
10100.0,0.0431778287358131,2.7647300169800967e-05,0.04248741939202092
15100.0,0.0330347080055569,2.1152533950689863e-05,0.0324620224967327
20100.0,0.0273033926226347,1.748270150661377e-05,0.026895967157881864
25100.0,0.0235916759854219,1.5106043230391794e-05,0.023216745616430223
40100.0,0.0174824341252235,1.1194219767654207e-05,0.017205327495623934
50100.0,0.015242658627651,9.76006369016271e-06,0.014996311907755808
60100.0,0.0136619053866816,8.74788775109756e-06,0.013471740760819287
