energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0885736004664317,6.387133162683618e-05,0.0886832644314534
4100.0,0.0762285963611284,4.881011729454272e-05,0.07625974110866322
5100.0,0.0670747316488174,4.294878399398469e-05,0.06710301314126248
6100.0,0.0605137488436169,3.874770519184878e-05,0.06066192311940281
8100.0,0.0516178523793619,3.305155216545234e-05,0.051744340319233764
10100.0,0.0429701023711673,2.751429039777921e-05,0.04276989036076178
15100.0,0.0328404199120074,2.1028128870604708e-05,0.032720038294950266
20100.0,0.0271212867705472,1.7366096867085794e-05,0.027084075027516204
25100.0,0.0234264585024686,1.5000252423437166e-05,0.023447631262242533
40100.0,0.0173402093987582,1.110315150833498e-05,0.017300279541292072
50100.0,0.0151139340739813,8.549732219294932e-06,0.015097962922688063
60100.0,0.0135430045875933,7.661080305222228e-06,0.013515587600606878
