energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1629120422329145,0.0001043146046191,0.16315659555986
4100.0,0.145494300355963,9.316180810176016e-05,0.14517552232064887
5100.0,0.1312308014724912,8.402871256062472e-05,0.1310823733759945
6100.0,0.1204978477528528,7.715626895047855e-05,0.12044920049114835
8100.0,0.1053538018374459,6.745934820510477e-05,0.10578241946107636
10100.0,0.0896666121447035,5.741464575122418e-05,0.08959930593929386
15100.0,0.0702188545804928,4.496200496891265e-05,0.06978662159444153
20100.0,0.058677922383367,3.757220270151413e-05,0.058428197217806045
25100.0,0.0510038819214807,3.265841925345964e-05,0.05080744713895649
40100.0,0.038111037880963,2.440297103693161e-05,0.03799679779664151
50100.0,0.0332974350917792,2.13207613680519e-05,0.03310765358681062
60100.0,0.0298288553323666,1.909978665535553e-05,0.029756987074675743
