energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.127696239487061,8.176548860886305e-05,0.12786935896539844
4100.0,0.1122670194422838,7.188596732552328e-05,0.11182512343231492
5100.0,0.1001713136668853,6.414093664359219e-05,0.09982563508067119
6100.0,0.0912490495831808,5.842790010287771e-05,0.09087377267936486
8100.0,0.0789063172600413,5.052469525343365e-05,0.0789931041818335
10100.0,0.0664840482511511,4.257056207596006e-05,0.06591464909021053
15100.0,0.0514739755175857,3.295942602336783e-05,0.05104300116219828
20100.0,0.0427694223401436,2.738579248071755e-05,0.042554331961599606
25100.0,0.0370684458736649,2.373538642176319e-05,0.03687423962723333
40100.0,0.0275793790926717,1.7659419072163505e-05,0.027397660057604474
50100.0,0.0240574469376635,1.5404282157730838e-05,0.023912909403063398
60100.0,0.0215610652717301,1.380581796262868e-05,0.021454355074749753
