energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0898439969399592,6.478742755193052e-05,0.08998808332376479
4100.0,0.0774460990309245,4.958969937995379e-05,0.07721312249469141
5100.0,0.068228464514377,4.368753348148345e-05,0.06814307401949883
6100.0,0.0616168168239506,3.945401332388984e-05,0.06182852606710732
8100.0,0.0526330459788516,3.3701593239710273e-05,0.052900897520317354
10100.0,0.0438902660767443,2.8103482650337864e-05,0.0438231867462625
15100.0,0.0336230630366753,2.1529264986686856e-05,0.03351984979436326
20100.0,0.0278062683506398,1.780469908285439e-05,0.02776433933594228
25100.0,0.0240383751059995,1.5392070226972828e-05,0.024040779238143288
40100.0,0.0178238096697524,1.141280676997819e-05,0.017784963898409417
50100.0,0.0155455452546964,9.954005760445587e-06,0.015536783796020612
60100.0,0.0139345403197845,8.92245928590975e-06,0.013931731050752122
