energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0467623259621427,3.372079280329329e-05,0.04689765579679395
4100.0,0.0391971817120488,2.8265489703294267e-05,0.03915797365523032
5100.0,0.0339893039443919,2.451003563776715e-05,0.03390384122732131
6100.0,0.0303330653111735,1.942263856896089e-05,0.030315229786150925
8100.0,0.0255188094751781,1.634001074609445e-05,0.02556411905695792
10100.0,0.0210133728482642,1.345512369949342e-05,0.02094070862077864
15100.0,0.0158979551132341,1.0179658171116934e-05,0.015878183544630924
20100.0,0.0130754927072916,8.372400427043532e-06,0.013089650372997431
25100.0,0.0112727698713922,7.218094598651437e-06,0.011280996313883776
40100.0,0.0083314216051285,5.334712761207012e-06,0.008333475959884588
50100.0,0.0072676498153157,4.6535664681622345e-06,0.007263825771471571
60100.0,0.0065157336313063,4.17210519392743e-06,0.006506774657797842
