energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0465147658508788,3.354227466830897e-05,0.04649394807522378
4100.0,0.0389646275655944,2.80977925234217e-05,0.038895601456687
5100.0,0.0337646726483676,2.1619939380374862e-05,0.03377074609628891
6100.0,0.0301234442504656,1.9288415599511405e-05,0.03013829841089486
8100.0,0.0253276604508079,1.6217615651003766e-05,0.025385925561977208
10100.0,0.0208417026533366,1.3345201140894823e-05,0.02082199315865834
15100.0,0.0157506853417028,1.008535950676357e-05,0.015728658049367582
20100.0,0.0129500678105735,8.292089307428257e-06,0.012934395401736578
25100.0,0.0111587363486751,7.1450775173324495e-06,0.011155478319582121
40100.0,0.0082405570646441,5.276531067057151e-06,0.008244915725970905
50100.0,0.0071849586585197,4.600618293132071e-06,0.007180881822351849
60100.0,0.0064407741040688,4.124107677359321e-06,0.0064356158945454885
