energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0465057198054002,3.353575147214633e-05,0.04649611743606128
4100.0,0.0389548189746402,2.8090719447896607e-05,0.03896616911602938
5100.0,0.0337557416607551,2.161422075805032e-05,0.03367082268119633
6100.0,0.030114812750681,1.9282888742963784e-05,0.03006668819492806
8100.0,0.0253196299296657,1.6212473608547294e-05,0.02533810498264173
10100.0,0.0208354067725932,1.3341169810236452e-05,0.020796366926442676
15100.0,0.0157457074635295,1.008217210952536e-05,0.015733998245626987
20100.0,0.0129459211591432,8.289434155000485e-06,0.012955144600709307
25100.0,0.0111550060688875,7.142688972840454e-06,0.011138257321778358
40100.0,0.0082379928262838,5.274889153377623e-06,0.008231989127725383
50100.0,0.0071822432688958,4.598879595420599e-06,0.00717396299520646
60100.0,0.0064386629928612,4.122755906625156e-06,0.006434049935981645
