energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0236345728684114,1.704313287014948e-05,0.023663181409721977
4100.0,0.0194746102663632,1.4043341177009991e-05,0.01946631448199365
5100.0,0.0167249587563954,1.2060539275240816e-05,0.016712012557302015
6100.0,0.014830379084936,1.0694338445061122e-05,0.014814427274615452
8100.0,0.0123761113566506,7.92457785929379e-06,0.012398206623877655
10100.0,0.0101258874288481,6.48373152211743e-06,0.01011847896273103
15100.0,0.0076130763712785,4.874747383436091e-06,0.0076181272395944855
20100.0,0.0062523059479145,4.003429175493731e-06,0.006261207297908769
25100.0,0.0053869460246508,3.449328465618447e-06,0.005382698044458954
40100.0,0.0039776465444701,2.546936499683773e-06,0.003980483949528955
50100.0,0.0034693628094384,2.2214761093563458e-06,0.0034677997814264072
60100.0,0.0031132556979288,1.9934563016733995e-06,0.0031105478162062644
