energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0897980581056704,6.47543005874179e-05,0.08997114164865283
4100.0,0.0774063063319303,4.956421962041351e-05,0.0772350723189636
5100.0,0.0681904644810083,4.36632015880148e-05,0.06831444420738488
6100.0,0.0615813032907757,3.9431273567386926e-05,0.061776835954012885
8100.0,0.052600908813492,3.3681015413466623e-05,0.05279402264796629
10100.0,0.0438592089117361,2.8083596361736857e-05,0.04367098245795127
15100.0,0.033596265459176,2.1512106164887848e-05,0.03349099399703174
20100.0,0.0277820594456529,1.7789197820226076e-05,0.027778536156292038
25100.0,0.0240156769186863,1.5377536295639708e-05,0.023967811917552085
40100.0,0.01780451754703,1.1400453784118682e-05,0.01776562025757357
50100.0,0.0155276161404298,9.942525525834015e-06,0.01551948672815714
60100.0,0.0139182470650711,8.912026512493568e-06,0.013925145994227246
