energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1636538179621584,0.0001047895728341,0.16464209121906653
4100.0,0.1462293410719315,9.363246380415196e-05,0.14549656414294776
5100.0,0.1319281420293089,8.447522838273516e-05,0.13162332751285932
6100.0,0.1211688884382907,7.758594463820163e-05,0.12148198120930007
8100.0,0.1059936496327896,6.786905069776808e-05,0.10660794282417382
10100.0,0.0902539311083232,5.779071338032989e-05,0.08972559278820515
15100.0,0.0707451068102803,4.529897080966816e-05,0.07010722074531318
20100.0,0.059147639978662,3.7872968713432325e-05,0.05867145427418369
25100.0,0.0514317412451515,3.293238289402049e-05,0.0511624304905918
40100.0,0.0384642089219492,2.462911084218141e-05,0.03823455637334995
50100.0,0.0336208681669786,2.1527859584351576e-05,0.03333505674440907
60100.0,0.0301238228061734,1.928865799343414e-05,0.029977586468259102
