energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1287024311256439,8.240976561571426e-05,0.12955629527380197
4100.0,0.1132508362051309,7.251591742146115e-05,0.11313595873230849
5100.0,0.1011038444341958,6.473804767942394e-05,0.100931222856241
6100.0,0.0921444338787408,5.90012257913494e-05,0.09225346965061679
8100.0,0.0797362433436029,5.105610723552679e-05,0.08006154372056398
10100.0,0.067243444568453,4.305681297247342e-05,0.06679390064857985
15100.0,0.0521353997664956,3.3382944187309893e-05,0.052044896930585595
20100.0,0.0433471338174167,2.775570831695464e-05,0.04321266400269047
25100.0,0.0375909111214827,2.4069927410915007e-05,0.037503516191310024
40100.0,0.0279969577677661,1.7926799885716755e-05,0.027891343412849802
50100.0,0.024435610199282,1.5646424792348394e-05,0.024306889062550834
60100.0,0.0219030200492729,1.4024775855047708e-05,0.021854196494717558
