energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1286408727861621,8.237034904615908e-05,0.1292195278295034
4100.0,0.1131963079844955,7.248100232434368e-05,0.11277491489381263
5100.0,0.1010508124558541,6.470409064483606e-05,0.10080649720430725
6100.0,0.0920946350249617,5.896933896658646e-05,0.09235255939311009
8100.0,0.0796928219764694,5.102830399469524e-05,0.08005505084018007
10100.0,0.0672010435081414,4.302966304677598e-05,0.0671786824080605
15100.0,0.0520970361644832,3.3358379496321806e-05,0.05186295550715113
20100.0,0.0433119739829707,2.773319503814207e-05,0.043204200513635806
25100.0,0.037557270780126,2.404838708240536e-05,0.03748318831245919
40100.0,0.0279690829884144,1.790895131818871e-05,0.027939282001008203
50100.0,0.0244085694442775,1.5629110260971657e-05,0.02434804132827341
60100.0,0.0218780260005108,1.4008771855105718e-05,0.021868651496845335
