energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1274858058541154,8.163074533931455e-05,0.12607602067306012
4100.0,0.1120779022636167,7.176487324647944e-05,0.11051428813232135
5100.0,0.0999973402892044,6.402953932846253e-05,0.09806692173495082
6100.0,0.0910993364078775,5.833203689673297e-05,0.08980625947415363
8100.0,0.0787792088141317,5.044330613635502e-05,0.07797516482386677
10100.0,0.0663916119038779,4.2511373934395614e-05,0.06505083151260746
15100.0,0.051422578925447,3.292651614688334e-05,0.05042241414426321
20100.0,0.0427391480150191,2.736640745421989e-05,0.04186678723248135
25100.0,0.0370518517805495,2.3724761017780608e-05,0.03636985968124889
40100.0,0.0275875808844858,1.7664670781359056e-05,0.027060071473625817
50100.0,0.0240714198801031,1.5413229206371117e-05,0.023628614467752867
60100.0,0.0215784706296689,1.3816962829556609e-05,0.021187419368790126
