energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0464714202162939,3.351101768669631e-05,0.046450664161370676
4100.0,0.0389223751737917,2.8067323890390546e-05,0.03881436659302543
5100.0,0.0337252180322063,2.159467609947276e-05,0.033667862743466316
6100.0,0.0300864682623054,1.926473941491221e-05,0.03003736988967489
8100.0,0.0252941056911058,1.6196130121490807e-05,0.02530327016407407
10100.0,0.0208141440376277,1.3327555016875244e-05,0.020760160166531906
15100.0,0.0157283603123198,1.0071064513089189e-05,0.015695117869352373
20100.0,0.0129316340601242,8.280285947999344e-06,0.012917468423627248
25100.0,0.0111424210845538,7.134630651018969e-06,0.01113364138422271
40100.0,0.0082289802826352,5.26911830970987e-06,0.008224932903959611
50100.0,0.0071739462450451,4.593566907968882e-06,0.0071691263743346835
60100.0,0.0064313871988776,4.1180971253449085e-06,0.006419177344903508
