energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1641584666859237,0.0001051127056816,0.1655036373802475
4100.0,0.1467210683716759,9.3947322903272e-05,0.14642481605726246
5100.0,0.1323970000372163,8.477544399016976e-05,0.13217857100428287
6100.0,0.1216248728566061,7.787791712628236e-05,0.12166790216944211
8100.0,0.1064214011852344,6.814294533107396e-05,0.10705213829170815
10100.0,0.090646205948507,5.80418918340215e-05,0.08993545609900161
15100.0,0.0710925476222931,4.552144147811545e-05,0.0703857541396853
20100.0,0.0594577341119881,3.807152583953093e-05,0.05926053131344014
25100.0,0.0517125597219247,3.311219445351499e-05,0.05132008251172315
40100.0,0.038692848481156,2.477551159250074e-05,0.03857979831087671
50100.0,0.033830134193992,2.166185522131562e-05,0.03364050164895551
60100.0,0.0303131442434027,1.9409882861773024e-05,0.030206698251984382
