energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0235739945171898,1.6999449199846984e-05,0.023564527143063965
4100.0,0.0194198783288387,1.4003873415579988e-05,0.019384156494881375
5100.0,0.016672137805609,1.2022449545945031e-05,0.016657304742705877
6100.0,0.0147801430023468,9.463909189105071e-06,0.014774280605749614
8100.0,0.0123318831672051,7.896258000112158e-06,0.012333277820038532
10100.0,0.0100860763506147,6.458239994121973e-06,0.010078195302240496
15100.0,0.0075790080747504,4.8529330299133954e-06,0.007583547126623495
20100.0,0.0062233510118815,3.984888970223085e-06,0.006231867202519261
25100.0,0.0053601482975307,3.4321695480153343e-06,0.005357718720840505
40100.0,0.0039564312429775,2.53335207856462e-06,0.003955993218175048
50100.0,0.0034497328052825,2.2089067738171687e-06,0.003447699112989803
60100.0,0.0030952660145664,1.981937283917264e-06,0.003094133358234499
