energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0236326731988609,1.7041762998955323e-05,0.023626715487072472
4100.0,0.0194727390890119,1.4041991851832896e-05,0.019474212315960745
5100.0,0.0167232102423649,1.2059278403842282e-05,0.01670068314047334
6100.0,0.0148286301696958,1.0693077284346124e-05,0.014801862286649807
8100.0,0.0123747540854717,7.923708781695514e-06,0.012389343326845648
10100.0,0.0101246508726303,6.48293973980848e-06,0.010126050349522023
15100.0,0.0076119601198093,4.874032633752372e-06,0.007609133224841803
20100.0,0.0062511298067815,4.002676077714218e-06,0.006249795238473768
25100.0,0.0053860718580743,3.4487687258991105e-06,0.005383576847955125
40100.0,0.0039769225242272,2.546472900527201e-06,0.003980761488723557
50100.0,0.0034685783635471,2.220973818906365e-06,0.003467726002463957
60100.0,0.0031125318883719,1.992992837421686e-06,0.0031120575608729437
