energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1641599442066852,0.0001051136517565,0.1653166591366339
4100.0,0.1467332008441792,9.395509147614664e-05,0.14636942865022048
5100.0,0.1324133998929502,8.478594502154376e-05,0.1324092420135875
6100.0,0.1216410955531445,7.788830472042252e-05,0.12210103671394887
8100.0,0.106435712855777,6.815210927152692e-05,0.10712634263895286
10100.0,0.0906606827042282,5.80511614805653e-05,0.0903764408450462
15100.0,0.071106908046599,4.553063663620871e-05,0.07076537651237143
20100.0,0.0594664194618931,3.807708717697963e-05,0.05927900538094656
25100.0,0.051717819793221,3.3115562542515815e-05,0.051658998849943606
40100.0,0.0386948546205791,2.4776796148497075e-05,0.03865986416337987
50100.0,0.0338287312426863,2.166095689416469e-05,0.03379724095585105
60100.0,0.030310972814732,1.9408492469017885e-05,0.030256327092623086
