energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1578746010407404,0.0001010890684399,0.15868564617665706
4100.0,0.1405045946868574,8.996683757100952e-05,0.14017014183241053
5100.0,0.1264228400906494,8.095011515495349e-05,0.12616989741235213
6100.0,0.1158647300518764,7.418962612587843e-05,0.11585633984939749
8100.0,0.1010177728443938,6.468293497114241e-05,0.10158626668598116
10100.0,0.0856912347038371,5.486916218676864e-05,0.0852496412969303
15100.0,0.0668286178549296,3.780397509003613e-05,0.06632786079611319
20100.0,0.0557456215940944,3.153448564051475e-05,0.05542092844564021
25100.0,0.04838888796715,2.7372888652518333e-05,0.04822678297322965
40100.0,0.036091051570773,2.041618184467761e-05,0.035904740988851484
50100.0,0.03150651495085,1.7822776298641106e-05,0.03137458575884061
60100.0,0.028241239386747,1.597565750358517e-05,0.028169586924343622
