energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1632618226580864,0.0001045385733709,0.16457391130703064
4100.0,0.1458582745310638,9.339486528799892e-05,0.14521244725867688
5100.0,0.1315702543687482,8.424606846737369e-05,0.13123037026249523
6100.0,0.120831950871153,7.737019932793752e-05,0.12097836014693726
8100.0,0.1056741178356806,6.766445051829816e-05,0.10666874916427711
10100.0,0.089954337664663,5.759887997628226e-05,0.08926616492049019
15100.0,0.0704698603162587,4.512272705995434e-05,0.07024194359129607
20100.0,0.0588986750267852,3.7713553361668936e-05,0.05878612090008561
25100.0,0.0511986100623088,3.278310610128429e-05,0.05127747385736333
40100.0,0.0382654955327824,2.450187219033376e-05,0.038225220964077
50100.0,0.033434894148739,2.1408778109979256e-05,0.03332890849753817
60100.0,0.0299520839094306,1.91786914442098e-05,0.029997743165670616
