energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0467573129452733,3.371717786541983e-05,0.04696676543490307
4100.0,0.0391937713404247,2.8263030449342463e-05,0.03919366776199071
5100.0,0.0339856863291565,2.176145718600127e-05,0.033915272710968274
6100.0,0.0303295373269821,1.9420379556852345e-05,0.030335354197770694
8100.0,0.0255160195288658,1.63382243088091e-05,0.025503724963228194
10100.0,0.0210105114270162,1.3453291495918748e-05,0.020966626060178576
15100.0,0.0158953945228708,1.017801859329516e-05,0.01590413502469856
20100.0,0.0130734533087245,8.371094574804055e-06,0.013067900116179528
25100.0,0.011270633438423,7.216726614078746e-06,0.01126555067667834
40100.0,0.0083294456332155,5.3334475218422e-06,0.008320616643868062
50100.0,0.0072657716708258,4.652363868911799e-06,0.007260866415311044
60100.0,0.0065139467264627,4.170961016556011e-06,0.006507585744028345
