energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0467733621376265,3.372875110261172e-05,0.046799414741724034
4100.0,0.0392088916606341,2.827393386730576e-05,0.03924095219652099
5100.0,0.0339996744414001,2.451751390951017e-05,0.03397243012920305
6100.0,0.0303426541912836,1.9428778448025144e-05,0.030355682918137873
8100.0,0.0255274960107235,1.634557284272342e-05,0.025582257897395516
10100.0,0.0210212747440954,1.3460183381565248e-05,0.02100108557698373
15100.0,0.0159049543116353,1.018413984480944e-05,0.01586347458300414
20100.0,0.0130829717585986,8.377189356513259e-06,0.01307900275773511
25100.0,0.0112787986064023,7.221954872577896e-06,0.011283215514631685
40100.0,0.0083363690767883,5.337880688776925e-06,0.008335704683720023
50100.0,0.0072721754646888,4.656464297681352e-06,0.007266129314632537
60100.0,0.0065200161711847,4.174847357416736e-06,0.006519487029113548
