energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1584671170195876,0.0001014684637824,0.1591959624879561
4100.0,0.1410922047357141,9.034309158560887e-05,0.1408922295094023
5100.0,0.1269814601765856,8.130780653613096e-05,0.12688640647665234
6100.0,0.1163976968944717,7.45308914166354e-05,0.11649174005383899
8100.0,0.1015136292484407,6.500043798704628e-05,0.10218258106536715
10100.0,0.0861214657879275,5.5144644494992286e-05,0.08563102563926117
15100.0,0.0671818963604366,4.301740289022135e-05,0.06699398001373372
20100.0,0.0560413155379079,3.170175539477581e-05,0.05594220656720069
25100.0,0.0486448077683311,2.751765875400243e-05,0.048603603260224365
40100.0,0.0362799001841303,2.052301075277569e-05,0.03625141267374437
50100.0,0.0316694383282825,1.79149396786382e-05,0.03161953191417737
60100.0,0.0283834378059484,1.605609707677819e-05,0.02835268361796214
