energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1287222871954694,8.242247970391024e-05,0.12923812235096774
4100.0,0.1132777947401151,7.253317930633743e-05,0.11319647460296547
5100.0,0.101132005307794,6.475607943665237e-05,0.10103859714906775
6100.0,0.0921714704499002,5.901853764375816e-05,0.09255319058306558
8100.0,0.0797608212625353,5.107184478236892e-05,0.0802077881215921
10100.0,0.0672659853295096,4.307124610181858e-05,0.06695872391487605
15100.0,0.0521545645974625,3.339521566667698e-05,0.05199430559760176
20100.0,0.0433650021153983,2.77671496101434e-05,0.04334880786963435
25100.0,0.0376040688356423,2.40783524587595e-05,0.037555090416691396
40100.0,0.0280078746354912,1.793379009174945e-05,0.027945505607190176
50100.0,0.024443088834871,1.5651213455628735e-05,0.024382635464000352
60100.0,0.0219110045734475,1.4029888445074426e-05,0.021910249780746387
