energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.12884771061603,8.250278987832356e-05,0.12967922572126064
4100.0,0.1133960637118129,7.260890839825891e-05,0.11300979852737954
5100.0,0.1012438461438066,6.482769251343304e-05,0.10125783667472542
6100.0,0.0922784972780154,5.9087068251474187e-05,0.09253010369460837
8100.0,0.0798555022378609,5.1132470187162064e-05,0.08019645134631861
10100.0,0.0673560013441856,4.312888447435149e-05,0.06708869938812143
15100.0,0.0522340522612016,3.344611260530344e-05,0.052143924780518776
20100.0,0.0434370633778912,2.7813291331788195e-05,0.04338138775223187
25100.0,0.0376704904236167,2.412088302674427e-05,0.03766170082062088
40100.0,0.0280646536604776,1.7970146406856296e-05,0.02800849859408604
50100.0,0.024495891848932,1.5685023881543054e-05,0.024440101078087053
60100.0,0.0219592962423226,1.4060810200618454e-05,0.02197746554064055
