energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0236236723836097,1.7035272418773495e-05,0.023641384498449894
4100.0,0.019465224199327,1.4036572787815207e-05,0.019468365867439646
5100.0,0.0167159448651004,1.2054039265789755e-05,0.01668965992409949
6100.0,0.0148220566606895,9.49074702526644e-06,0.014812690650262477
8100.0,0.0123687368499116,7.91985587100982e-06,0.012369555500913725
10100.0,0.0101190260498344,6.47933809589094e-06,0.010113140164352769
15100.0,0.0076069520726775,4.870825918955146e-06,0.007605263924745077
20100.0,0.0062471641001409,4.000136786483295e-06,0.006244735346092699
25100.0,0.005382145644399,3.446254722504504e-06,0.005377753665192615
40100.0,0.0039731892948497,2.5440824673761232e-06,0.003975109781488039
50100.0,0.0034653425242453,2.218901870800196e-06,0.003464168216941328
60100.0,0.0031094481580721,1.99101828659928e-06,0.0031074319601920547
