energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0898467710605726,6.478942799875373e-05,0.08971402073795984
4100.0,0.0774493585011493,4.959178645923354e-05,0.0772251230995505
5100.0,0.0682313586065653,4.368938660466711e-05,0.06820666164728502
6100.0,0.0616197115802102,3.94558668722866e-05,0.061703591268066814
8100.0,0.052635217612738,3.3702983763867525e-05,0.0528344227925773
10100.0,0.0438926788693645,2.81050275914285e-05,0.04385551074371635
15100.0,0.0336249938500274,2.1530501310464104e-05,0.033631150726927704
20100.0,0.0278080777985367,1.7805857694822872e-05,0.027755693836370308
25100.0,0.024039822002402,1.5392996692715178e-05,0.02405418321066065
40100.0,0.0178253783802787,1.141381123481743e-05,0.017817511676685386
50100.0,0.0155467520945292,9.95477851498402e-06,0.0155060425616661
60100.0,0.013935746669046,8.923231726329273e-06,0.013910128853127831
