energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0892647937247079,6.436975817363011e-05,0.08887737057496169
4100.0,0.0768949769404174,4.923680905840272e-05,0.07595459752357082
5100.0,0.0677083268105076,4.335448284763859e-05,0.06705881820894881
6100.0,0.0611314853063675,3.914324952354721e-05,0.06044045243721162
8100.0,0.0521954240487776,3.342137848098137e-05,0.051708784069512334
10100.0,0.0435010449272205,2.785425951271409e-05,0.04294937105533286
15100.0,0.0333032947019619,2.1324513349250123e-05,0.03286759634948646
20100.0,0.027529845026928,1.762770179446929e-05,0.02718590991194815
25100.0,0.0237937591829624,1.5235439612406723e-05,0.023476747176055083
40100.0,0.0176375403785105,1.1293536228634126e-05,0.0174403947831726
50100.0,0.0153794916364474,9.84767956567326e-06,0.015156330279649164
60100.0,0.0137848399161131,8.826604257599572e-06,0.013618780254685735
