energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.125690278902185,8.048104712482759e-05,0.12605226100674458
4100.0,0.1103129217721065,7.063473431010093e-05,0.10986502463866257
5100.0,0.0982906059463711,6.293669612471706e-05,0.09822073643009334
6100.0,0.0894452545888924,5.727290775814891e-05,0.08939049117317663
8100.0,0.077233367426041,4.945348469042403e-05,0.07750705906666469
10100.0,0.0649539230312091,4.159080388774827e-05,0.0648372795774769
15100.0,0.0501684138330584,3.212345865680182e-05,0.050043072834538106
20100.0,0.0416395804552393,2.6662340684947792e-05,0.041608332297908765
25100.0,0.0360583539304694,2.039768526612764e-05,0.035995702435151655
40100.0,0.0267902196535397,1.5154836789196056e-05,0.026770757888950527
50100.0,0.0233572158384066,1.3212836567180145e-05,0.02333669570632241
60100.0,0.0209327985763319,1.1841379058029166e-05,0.020907072633078613
