energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0466780469717672,3.366001835904467e-05,0.04672483005007263
4100.0,0.0391196787533706,2.82096015249914e-05,0.03905007078077075
5100.0,0.0339119774187348,2.171426045491768e-05,0.033863422767283866
6100.0,0.0302616613234357,1.937691770850757e-05,0.03024290448956819
8100.0,0.0254544144981319,1.6298777842265084e-05,0.02549723208284428
10100.0,0.0209561595032576,1.3418489283881768e-05,0.020896153921585496
15100.0,0.0158479048108741,1.0147610340703694e-05,0.015803982922921296
20100.0,0.0130330460753775,8.345221321282892e-06,0.013026219707716767
25100.0,0.0112339297460892,7.19322478388022e-06,0.011220989125660354
40100.0,0.0082998060545217,5.314468931370009e-06,0.008278607302139775
50100.0,0.0072384141203653,4.634846489468727e-06,0.007224714723710137
60100.0,0.0064892693443818,4.155159782224145e-06,0.0064755277615316294
