energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0236329068883691,1.7041931514856192e-05,0.023696961457048856
4100.0,0.0194734671882635,1.4042516891669952e-05,0.01945749352457585
5100.0,0.0167237265062058,1.2059650686992278e-05,0.016689455790462937
6100.0,0.0148292878975178,1.069355157862364e-05,0.01480237305851833
8100.0,0.0123752762578558,7.924043135160407e-06,0.0123994433629984
10100.0,0.0101249355067597,6.483121994577766e-06,0.010130127250101791
15100.0,0.0076121147357223,4.874131636242347e-06,0.007614051826659677
20100.0,0.0062518064649013,4.003109350314931e-06,0.006256092802372508
25100.0,0.0053863374992107,3.448938819218996e-06,0.005387296228408618
40100.0,0.003976941378921,2.546484973421903e-06,0.003977481480060087
50100.0,0.0034688253885753,2.22113199210095e-06,0.0034644141468161637
60100.0,0.0031127260352061,1.9931171520517025e-06,0.0031103791745147736
