energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.046762401345855,3.372084716326132e-05,0.04674280475415483
4100.0,0.0391988642626509,2.826670300778819e-05,0.03914207541802382
5100.0,0.033990434449153,2.4510850856343783e-05,0.033982636811030684
6100.0,0.03033449007402,1.942355086231242e-05,0.030377033182242098
8100.0,0.0255198538199464,1.6340679453024235e-05,0.025530624039104406
10100.0,0.0210142437156006,1.3455681326668324e-05,0.020990796256472898
15100.0,0.0158988224707946,1.0180213550938744e-05,0.015887271247037277
20100.0,0.0130768799506792,8.373288696219368e-06,0.013048971022379846
25100.0,0.0112734820157153,7.218550593508999e-06,0.011269012629845076
40100.0,0.0083316516323931,5.334860050522382e-06,0.008338522127059158
50100.0,0.0072678760977843,4.65371135963819e-06,0.007256554444838918
60100.0,0.0065159145836956,4.172221059990358e-06,0.006512307711390085
