energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0463907596441098,3.345285252091275e-05,0.04631822984738578
4100.0,0.0388488107416351,2.801427582395237e-05,0.03876092800215715
5100.0,0.0336559934573368,2.1550350744155503e-05,0.03362121820751401
6100.0,0.0300235600826525,1.9224458525925407e-05,0.029995895213950893
8100.0,0.025237401917407,1.6159821990718346e-05,0.025234425019685917
10100.0,0.0207663782837245,1.32969700112216e-05,0.020692697168842936
15100.0,0.0156905359804428,1.0046845123468572e-05,0.015632909267312988
20100.0,0.0129003456902408,8.260251616044344e-06,0.012856130879295586
25100.0,0.0111150280198514,7.117090531365617e-06,0.011089257369264558
40100.0,0.0082094091104442,5.256586645008768e-06,0.008178424063167334
50100.0,0.0071564093537242,4.582337818582297e-06,0.007133532123783404
60100.0,0.0064163078331087,4.108441620100872e-06,0.006396892549956518
