energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0461348319407782,3.326830042947798e-05,0.045752233274590756
4100.0,0.0386194406147059,2.4728507623612247e-05,0.03821710572042274
5100.0,0.033450957577171,2.1419063722772165e-05,0.0330823054070147
6100.0,0.0298407155173463,1.910738087914592e-05,0.029541716868461028
8100.0,0.0250772062163125,1.6057246693077257e-05,0.024882366616647104
10100.0,0.0206332599908816,1.3211732714486787e-05,0.020397024807748552
15100.0,0.0155897716586329,9.982324476343664e-06,0.015426983804538035
20100.0,0.0128186943538945,8.207969250966594e-06,0.012693413476825241
25100.0,0.0110453961304841,7.072504367515008e-06,0.01095131185077462
40100.0,0.0081602737783347,5.225124681414282e-06,0.008088619108017257
50100.0,0.00711334025719,4.5547601409920186e-06,0.007042783999968883
60100.0,0.0063794387838036,3.608755539353593e-06,0.006321975486150942
