energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0886143076710854,6.390068600956808e-05,0.08896569455191727
4100.0,0.0762716032599276,4.8837655146150526e-05,0.07617758312155094
5100.0,0.0671155051871999,4.297489179717101e-05,0.06708188530987927
6100.0,0.0605516671352471,3.877198474506671e-05,0.060585409493498193
8100.0,0.0516532922379236,3.307424474718512e-05,0.051813700771588894
10100.0,0.0429990558826097,2.753282969086681e-05,0.042908310842350944
15100.0,0.0328647059237011,2.104367950561535e-05,0.032781497395760265
20100.0,0.0271411153037504,1.737879332324041e-05,0.027099545921487098
25100.0,0.0234441679115609,1.501159197809614e-05,0.023394281676262833
40100.0,0.0173526534966831,1.1111119618838573e-05,0.01733602322544527
50100.0,0.0151252481974142,8.556132454016953e-06,0.015084436779572077
60100.0,0.0135525799848566,7.666496967892171e-06,0.013548271966529132
