energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1641938668772299,0.0001051353728639,0.1646606857405309
4100.0,0.1467657955464271,9.397596226894415e-05,0.14673252387416236
5100.0,0.1324477220174962,8.480792190429986e-05,0.13281546795032748
6100.0,0.1216737972527652,7.790924402496712e-05,0.12207039040183755
8100.0,0.1064634011878278,6.816983845453177e-05,0.10746850712902571
10100.0,0.0906883694995451,5.8068889679580326e-05,0.09036052151897284
15100.0,0.0711317521840272,4.554654464606121e-05,0.07079479443562499
20100.0,0.0594900327569472,3.809220706316832e-05,0.0593279662101015
25100.0,0.0517389806531067,3.3129112103997696e-05,0.05174084297352644
40100.0,0.0387122311064088,2.478792252825482e-05,0.03857046290160376
50100.0,0.0338443447330236,2.1670954406005654e-05,0.03379863455847512
60100.0,0.0303257656725513,1.9417964519662283e-05,0.030258174120672745
