energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0467228248968862,3.369230818004976e-05,0.04675902330898761
4100.0,0.0391628365535691,2.82407230573018e-05,0.03910422735654513
5100.0,0.0339550873336236,2.1741864269007463e-05,0.033953241567367086
6100.0,0.0303022180647817,1.940288669385796e-05,0.03023207612595552
8100.0,0.0254904575883287,1.632185668070822e-05,0.02555896597728815
10100.0,0.0209875258073203,1.3438573518060007e-05,0.020909840659246136
15100.0,0.0158750568736372,1.0164996143821186e-05,0.015857103822554324
20100.0,0.0130560712998651,8.359964658581824e-06,0.013060801706004647
25100.0,0.011253975289998,7.206060194685698e-06,0.01125738401792604
40100.0,0.0083154026572542,5.324455629867843e-06,0.008323316343306457
50100.0,0.0072526548303927,4.6439649930222205e-06,0.00724270039522315
60100.0,0.0065018756941647,4.16323178460816e-06,0.006497563609219753
