energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0467704674030734,3.372666367983968e-05,0.04676139927561917
4100.0,0.0392055114692899,2.8271496376663267e-05,0.03910063743201464
5100.0,0.0339970818171481,2.451564434157441e-05,0.033964570984195766
6100.0,0.0303404831240888,1.942738828672757e-05,0.030341176997071846
8100.0,0.0255249624378561,1.6343950564539973e-05,0.02558349463651626
10100.0,0.0210192841901837,1.3458908805165472e-05,0.021010404206880336
15100.0,0.0159033855257868,1.0183135331740432e-05,0.01585822807439841
20100.0,0.0130808004211224,8.375799022151078e-06,0.013078092705148588
25100.0,0.0112771708479496,7.220912598617751e-06,0.011286499931738588
40100.0,0.008335041706343,5.337030756989874e-06,0.008333913294373052
50100.0,0.0072709686248559,4.655691543142921e-06,0.007265842396445226
60100.0,0.0065188701393863,4.17411353901819e-06,0.006509456863748218
