energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0235759544937102,1.7000862559015556e-05,0.023507813852597734
4100.0,0.0194225191033263,1.4005777705144437e-05,0.019364976040961282
5100.0,0.016674266922909,1.2023984874264364e-05,0.01658320423263722
6100.0,0.0147836860633938,9.46617785511152e-06,0.01473055853380412
8100.0,0.0123365393613885,7.899239419095137e-06,0.01229421747614166
10100.0,0.0100923345314734,6.462247185075802e-06,0.010046744926339451
15100.0,0.0075856075344498,4.857158745948896e-06,0.007551674586843679
20100.0,0.0062289263732137,3.98845894335097e-06,0.006205457476458359
25100.0,0.0053664106460225,3.436179407556444e-06,0.005344252610702202
40100.0,0.0039616879316161,2.536718001607652e-06,0.003943714211383597
50100.0,0.0034547675902101,2.212130609157188e-06,0.0034403048214197316
60100.0,0.0030998576814431,1.9848773852640725e-06,0.0030896041242344623
