energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0234829686845615,1.693380953846039e-05,0.023363809614146143
4100.0,0.0193399005872121,1.3946200645913865e-05,0.019240559513661423
5100.0,0.0165978824845528,1.062783036269026e-05,0.016509920257114775
6100.0,0.0147134656088142,9.42121482564333e-06,0.014644442396771292
8100.0,0.0122745573108826,7.859551542107152e-06,0.01223413256719212
10100.0,0.0100383294466539,6.427667058320601e-06,0.009977340547422026
15100.0,0.0075434841259686,4.830186604168012e-06,0.0074997528891776735
20100.0,0.0061935139699987,3.965783941617804e-06,0.006168500240919653
25100.0,0.0053343754553622,3.415666876979719e-06,0.005308789782750637
40100.0,0.0039381798993543,2.521665516492685e-06,0.003918231067152024
50100.0,0.0034334593244116,2.198486661838004e-06,0.0034150560209365586
60100.0,0.0030811102599508,1.972873178369424e-06,0.0030652072928654688
