energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0465224549895356,3.3547819385047215e-05,0.046267301519152905
4100.0,0.0389790386492272,2.810818450361625e-05,0.038645845278636584
5100.0,0.033780989600419,2.163038732749101e-05,0.03351282324650449
6100.0,0.0301437603132774,1.9301424226931348e-05,0.029927043166074113
8100.0,0.0253508094648046,1.623243825226327e-05,0.025236486251553825
10100.0,0.0208676401740038,1.336180925761914e-05,0.020680175259919373
15100.0,0.0157780636716556,1.0102890191573705e-05,0.015620167746413354
20100.0,0.0129756714983142,8.308483666782275e-06,0.012874968967836615
25100.0,0.0111839063173425,7.16119416097542e-06,0.011086683096396984
40100.0,0.0082638614662126,5.291453164909332e-06,0.008201787817185589
50100.0,0.0072059802998579,4.614078711248377e-06,0.00714237740161501
60100.0,0.0064609201367362,4.137007432365356e-06,0.006407653495984975
