energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.046637905144956,3.363107167607295e-05,0.046445189107828404
4100.0,0.0390841037484867,2.818394802414463e-05,0.03885077868469192
5100.0,0.033879769338092,2.169363722073713e-05,0.03361570659932708
6100.0,0.0302343495996631,1.935942967246213e-05,0.030015100236207327
8100.0,0.0254316651250934,1.6284211136076188e-05,0.025339341721762474
10100.0,0.0209379693088943,1.340684187644066e-05,0.02081121849284039
15100.0,0.0158354563443212,1.0139639432913298e-05,0.015748613519600097
20100.0,0.0130232072024382,8.33892136870427e-06,0.012956509679589093
25100.0,0.0112267856951022,7.188650359277365e-06,0.011170568884667893
40100.0,0.0082967629069382,5.31252036616504e-06,0.008241038587525111
50100.0,0.0072359023849632,4.633238194085617e-06,0.00718111955456419
60100.0,0.0064873467252463,4.15392870530553e-06,0.006443534023488814
