energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1628893668122482,0.0001043000852655,0.16152234372893878
4100.0,0.1454836768974526,9.315500576929284e-05,0.14275796457253867
5100.0,0.1312210339113556,8.402245826987992e-05,0.1292615013379438
6100.0,0.120501948657554,7.71588948107073e-05,0.11868601600101
8100.0,0.1053746736520202,6.747271268728273e-05,0.10455907834747254
10100.0,0.0897163156726797,5.744647153769123e-05,0.087301681255412
15100.0,0.07031177497306,4.502150305069251e-05,0.06861383954575324
20100.0,0.058787755870707,3.764253044800098e-05,0.05743287270392564
25100.0,0.051125119782535,3.273604936212075e-05,0.04987307485605746
40100.0,0.038243955930556,2.448808011542573e-05,0.03739218286634192
50100.0,0.0334350148327223,2.14088553854331e-05,0.03278884649239809
60100.0,0.0299613727987443,1.9184639235440125e-05,0.029420827969637534
