energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.023613420198734,1.70278794631225e-05,0.023664421044486267
4100.0,0.0194558683125707,1.402982616192974e-05,0.01943164606795626
5100.0,0.016705996423203,1.2046865342315336e-05,0.01670119347456472
6100.0,0.0148126336259902,9.484713339079084e-06,0.014795733024227542
8100.0,0.0123605932228378,7.914641405420156e-06,0.012380376968220246
10100.0,0.0101124662698982,6.47513778730078e-06,0.010099453426692127
15100.0,0.0076012953929351,4.867203876639002e-06,0.007600832498726308
20100.0,0.0062420599491985,3.996868535222202e-06,0.006251296825241531
25100.0,0.0053777823474354,3.4434608492502283e-06,0.005379209460883243
40100.0,0.0039698407012263,2.5419383212769744e-06,0.003966480835619527
50100.0,0.0034621745696841,2.216873390136812e-06,0.0034567903206962447
60100.0,0.0031066358563562,1.9892175348712672e-06,0.003101360859298388
