energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1279858034028305,8.195089998159798e-05,0.12742618953716509
4100.0,0.1125592852724394,7.207310876760754e-05,0.11110303575532317
5100.0,0.1004474281497287,6.431773617733231e-05,0.09922762559238986
6100.0,0.0915294790958335,5.860746260381348e-05,0.09035217244723008
8100.0,0.0791699898077406,5.06935280615256e-05,0.07835886313607798
10100.0,0.0667434536177309,4.273666255496683e-05,0.06534320352561347
15100.0,0.0517201542199714,3.311705730496641e-05,0.05077814616526253
20100.0,0.042993748643158,2.752943139951011e-05,0.04226630031796502
25100.0,0.0372787432226567,2.387004242700292e-05,0.036755911843354895
40100.0,0.0277627372191869,1.777682555856552e-05,0.027316669074452644
50100.0,0.0242288785359176,1.5514051939915054e-05,0.023812160131005542
60100.0,0.0217188105170392,1.3906824202986553e-05,0.021422473764501265
