energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.088427356064528,6.376587328887346e-05,0.08885681329845388
4100.0,0.0760852400317977,4.871832445585e-05,0.07602598573709159
5100.0,0.0669395986463776,4.2862256653664776e-05,0.06673781806546958
6100.0,0.0603864247987593,3.86661780240852e-05,0.06041532246128033
8100.0,0.0515022581172871,3.297753572333241e-05,0.05168085437770217
10100.0,0.0428705746755838,2.745056157779057e-05,0.04265787266387967
15100.0,0.0327594916804939,2.097630951853508e-05,0.03262756858077426
20100.0,0.0270547141666749,1.7323469601745395e-05,0.02698533432187844
25100.0,0.0233678290544948,1.4962711259502343e-05,0.023315189361607404
40100.0,0.0172980503033641,9.785254936651866e-06,0.017246453758096674
50100.0,0.0150770500315904,8.528867454101146e-06,0.015033283365606167
60100.0,0.0135107347448477,7.642825725515646e-06,0.013476800011564007
