energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1257875238910798,8.054331429936371e-05,0.1259954444133813
4100.0,0.1104138748082352,7.069937579334873e-05,0.11047633750157038
5100.0,0.0983871510529664,6.299851515592163e-05,0.09844120075757033
6100.0,0.0895335672700947,5.732945546509683e-05,0.08952523279209276
8100.0,0.0773179706628629,4.950765719404995e-05,0.07768751991670009
10100.0,0.0650242710160419,4.163584857642207e-05,0.06483077595036156
15100.0,0.0502275827031631,3.216134521942869e-05,0.050079798394778226
20100.0,0.0416883224579612,2.6693550794848773e-05,0.04162498626024214
25100.0,0.0361027781715755,2.0422815411835776e-05,0.03603467160028491
40100.0,0.026821216770189,1.5172371406300014e-05,0.026779420475933544
50100.0,0.0233847091583483,1.3228389137554653e-05,0.02331587364358629
60100.0,0.0209563223869315,1.1854686134824618e-05,0.0209334931647455
