energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.1586404995579272,0.0001015794827757,0.15949967300520695
4100.0,0.1412692120770877,9.04564315853842e-05,0.1414461035798221
5100.0,0.1271501314869371,8.141580887167806e-05,0.127264053704275
6100.0,0.1165575115629726,7.463322273437298e-05,0.11704235212810583
8100.0,0.1016673025074807,6.509883688400676e-05,0.10224596394530534
10100.0,0.0862513041908023,5.522778163743202e-05,0.08608162022238662
15100.0,0.0672899012323166,4.308655975151092e-05,0.06692793021789371
20100.0,0.0561316371454267,3.175284901170716e-05,0.055989711312217194
25100.0,0.0487233320418384,2.756207879103024e-05,0.04864381517777646
40100.0,0.0363384251537649,2.0556117475093632e-05,0.036291697908354674
50100.0,0.0317199747462824,1.7943527393729888e-05,0.03167281672039186
60100.0,0.0284265647920476,1.6080493384236514e-05,0.02844977304892038
