energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0898319355459877,6.477872995704699e-05,0.09039612976700996
4100.0,0.0774345098034587,4.95822786536258e-05,0.07735036018102875
5100.0,0.0682170087327981,4.368019820221484e-05,0.06816624318724757
6100.0,0.0616064439473535,3.94473714421348e-05,0.061532993463980425
8100.0,0.0526231529800361,3.369525862966062e-05,0.052911925110810665
10100.0,0.0438809768251565,2.809753462713892e-05,0.043737086488780316
15100.0,0.0336157018107707,2.152455150228612e-05,0.033577374013718964
20100.0,0.0277989099291925,1.7799987394182564e-05,0.027810479002079003
25100.0,0.0240322257962892,1.5388132747567837e-05,0.024003141593458774
40100.0,0.0178182588478901,1.14092525097778e-05,0.017780758759097275
50100.0,0.0155404765273985,9.950760191384176e-06,0.01551612568653438
60100.0,0.0139299561925907,8.919524012315563e-06,0.013907880297241288
