energies,mcnp yield,mcnp unc,sammy yield
3100.0,0.0897932184713394,6.475081067747087e-05,0.08999448810338027
4100.0,0.0773940682284474,4.955638341071037e-05,0.07717353075558361
5100.0,0.0681780590754301,4.3655258252701547e-05,0.06807938432489437
6100.0,0.0615683296566016,3.942296638824417e-05,0.06158233402647966
8100.0,0.052590457825414,3.36743235159599e-05,0.05274073980418084
10100.0,0.0438506962777729,2.8078145616451468e-05,0.04370476249132647
15100.0,0.033589394478849,2.150770659082117e-05,0.03342335151107928
20100.0,0.0277746633273745,1.7784461993804904e-05,0.02774450018955607
25100.0,0.0240111252237536,1.537462178882523e-05,0.023938607235709623
40100.0,0.0178001583418176,1.1397662530863484e-05,0.017793205971461216
50100.0,0.0155241841896552,9.940328005115347e-06,0.015472186215563661
60100.0,0.013915118096674,8.91002299515543e-06,0.013887964516531907
